era,baseline_version,version,channel,total_files,root_files,jobSH_files,log_files,other_files,hist_dir
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativePtBB_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativePtBB_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_EleScaleUp,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_EleScaleUp/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_EleScaleUp,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_EleScaleUp/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_EleScaleUp,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_EleScaleUp/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESup_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Down,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Down/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Down,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Down/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Down,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm10Down/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureGluon_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureGluon_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureGluon_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureGluon_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureGluon_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureGluon_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteMPFBias_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteMPFBias_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteMPFBias_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteMPFBias_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteMPFBias_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteMPFBias_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm11Down,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm11Down/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm11Down,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm11Down/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm11Down,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm11Down/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativePtEC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_SinglePionECAL_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtBB_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtBB_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtBB_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtBB_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpDataMC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_Fragmentation_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_Fragmentation_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_Fragmentation_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_Fragmentation_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC1_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_AbsoluteStat_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_FlavorPureBottom_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm1Down/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v5BDT1tau2l_tauFMorphFix,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v4BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,v3BDT1tau2lV18_fakeTauDataDriven,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtEC1_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeJEREC2_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_PileUpPtHF_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v3BDT1tau2lV14,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau2lV14
2016preVFP,v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22,v0BDT1tau2lV16,1tau2l,73,70,0,0,3,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2016preVFP/v1baselineHadroBtagWeightAdded_JESDown_RelativeBal_AK4PFchs_v94LepPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau2lV16
