version,era,channel,baseline_version,num_sys_dirs,total_sys_files,total_sys_size_MB,consolidated,nominal_dir
v5BDT1tau2l_tauFMorphFix,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v5BDT1tau2l_tauFMorphFix,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeStatEC_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v0_dataMCBeforeBtagWP,2017,unknown,v3btagWPWeightGood_v60fixeJetBtagBug,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v3btagWPWeightGood_v60fixeJetBtagBug/mc/variableHists_v0_dataMCBeforeBtagWP
v3btagEffNewRegion,2017,unknown,v3btagWPWeightGood_v60fixeJetBtagBug,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v3btagWPWeightGood_v60fixeJetBtagBug/mc/variableHists_v3btagEffNewRegion
v1_dataMCafterBtagWP,2017,unknown,v3btagWPWeightGood_v60fixeJetBtagBug,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v3btagWPWeightGood_v60fixeJetBtagBug/mc/variableHists_v1_dataMCafterBtagWP
v2AllButBtagWP,2017,unknown,v3btagWPWeightGood_v60fixeJetBtagBug,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v3btagWPWeightGood_v60fixeJetBtagBug/mc/variableHists_v2AllButBtagWP
v0FR_measureVR_1prong,2017,unknown,v4baselineBtagRUpdated_v57ovelapWithTausF,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v4baselineBtagRUpdated_v57ovelapWithTausF/mc/variableHists_v0FR_measureVR_1prong
v2_btagCorrection,2017,unknown,v4baselineBtagRUpdated_v57ovelapWithTausF,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v4baselineBtagRUpdated_v57ovelapWithTausF/mc/variableHists_v2_btagCorrection
v0_test,2017,unknown,v4baselineBtagRUpdated_v57ovelapWithTausF,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v4baselineBtagRUpdated_v57ovelapWithTausF/mc/variableHists_v0_test
v1sysVariation1tau1l_30bins,2017,1tau1l,v4baselineBtagRUpdated_v57ovelapWithTausF,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v4baselineBtagRUpdated_v57ovelapWithTausF/mc/variableHists_v1sysVariation1tau1l_30bins
v1FR_application,2017,unknown,v4baselineBtagRUpdated_v57ovelapWithTausF,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v4baselineBtagRUpdated_v57ovelapWithTausF/mc/variableHists_v1FR_application
v1sysVariation1tau1l,2017,1tau1l,v4baselineBtagRUpdated_v57ovelapWithTausF,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v4baselineBtagRUpdated_v57ovelapWithTausF/mc/variableHists_v1sysVariation1tau1l
v3NoHLTBTagCorrection,2017,unknown,v4baselineBtagRUpdated_v57ovelapWithTausF,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v4baselineBtagRUpdated_v57ovelapWithTausF/mc/variableHists_v3NoHLTBTagCorrection
v0trainingWithBtagShape,2017,unknown,v8tau1elCut_v60fixeJetBtagBug,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v8tau1elCut_v60fixeJetBtagBug/mc/variableHists_v0trainingWithBtagShape
v1traingWithBtagWP,2017,unknown,v8tau1elCut_v60fixeJetBtagBug,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v8tau1elCut_v60fixeJetBtagBug/mc/variableHists_v1traingWithBtagWP
v0BDT1tau0l,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v3BDT1tau1lV18_fakeTauDataDriven,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteStat_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v5BDT1tau2l_tauFMorphFix,2017,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm0Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm0Down/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm0Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm0Down/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm0Down,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_v94LepPreJetVetoHemOnlyV2_TESdm0Down/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v0BDT1tau0l,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0l
v3BDT1tau1lV18_fakeTauDataDriven,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v3BDT1tau1lV18_fakeTauDataDriven
v0BDT1tau1lV16,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV16
v0BDT1tau1lV17,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV17
v0BDT1tau1lV15,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lV15
v0BDT1tau0lV17,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV17
v0BDT1tau1lAddMCFakeTV3,2017,1tau1l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau1lAddMCFakeTV3
v8BDT1tau0l_refactorAndBtagNameFix,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v8BDT1tau0l_refactorAndBtagNameFix
v0BDT1tau0lV16,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v0BDT1tau0lV16
v5BDT1tau0l_tauFMorphFix,2017,1tau0l,v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeSample_AK4PFchs_v94HadroPreJetVetoHemOnly_JESPt22/mc/variableHists_v5BDT1tau0l_tauFMorphFix
v3BDT1tau2lV14,2017,1tau2l,v0baselineLep_v94LepPreJetVetoHemOnly,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v0baselineLep_v94LepPreJetVetoHemOnly/mc/variableHists_v3BDT1tau2lV14
v5BDT1tau2l_tauFMorphFix,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
v3BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_RelativeFSR_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v3BDT1tau2lV18_fakeTauDataDriven
v5BDT1tau2l_tauFMorphFix,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteScale_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteScale_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v5BDT1tau2l_tauFMorphFix
v4BDT1tau2lV18_fakeTauDataDriven,2017,1tau2l,v1baselineHadroBtagWeightAdded_JESup_AbsoluteScale_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22,0,0,0.0,unknown,/publicfs/cms/user/huahuil/tauOfTTTT_NanoAOD/forMVA/2017/v1baselineHadroBtagWeightAdded_JESup_AbsoluteScale_AK4PFchs_v94LepPreJetVetoHemOnlyV2_JESPt22/mc/variableHists_v4BDT1tau2lV18_fakeTauDataDriven
